payment_id,customer_id,staff_id,rental_id,amount,payment_date
27287,455,2,4195,2.99,2020-04-07 08:28:28.996577+00
27288,455,1,4861,8.99,2020-04-08 16:25:56.996577+00
27289,455,1,4964,2.99,2020-04-08 21:15:04.996577+00
27290,455,1,5504,6.99,2020-04-09 22:05:04.996577+00
27291,455,2,6729,4.99,2020-04-12 11:26:49.996577+00
27292,455,1,7388,4.99,2020-04-27 13:22:45.996577+00
27293,455,2,7498,4.99,2020-04-27 17:37:57.996577+00
27294,455,2,7905,5.99,2020-04-28 08:55:23.996577+00
27295,455,2,8291,2.99,2020-04-28 23:56:51.996577+00
27296,456,1,3743,7.99,2020-04-06 09:32:20.996577+00
27297,456,2,3881,2.99,2020-04-06 16:04:03.996577+00
27298,456,1,4141,3.99,2020-04-07 05:47:46.996577+00
27299,456,2,5964,0.99,2020-04-10 21:15:44.996577+00
27300,456,2,6023,0.99,2020-04-10 23:44:23.996577+00
27301,456,2,7248,2.99,2020-04-27 08:06:11.996577+00
27302,456,1,8749,4.99,2020-04-29 16:41:41.996577+00
27303,457,2,4600,5.99,2020-04-08 04:17:03.996577+00
27304,457,1,5500,0.99,2020-04-09 21:56:43.996577+00
27305,457,1,6467,7.99,2020-04-11 22:50:29.996577+00
27306,457,1,7184,1.99,2020-04-27 05:50:52.996577+00
27307,457,2,8373,4.99,2020-04-29 02:48:19.996577+00
27308,457,1,8502,2.99,2020-04-29 06:44:07.996577+00
27309,457,1,10049,2.99,2020-04-30 16:39:37.996577+00
27310,458,2,4525,2.99,2020-04-08 00:43:26.996577+00
27311,458,1,5412,2.99,2020-04-09 17:52:18.996577+00
27312,458,1,5572,0.99,2020-04-10 01:17:26.996577+00
27313,458,2,6250,3.99,2020-04-11 12:30:30.996577+00
27314,458,1,6431,5.99,2020-04-11 21:32:23.996577+00
27315,458,2,6595,7.99,2020-04-12 04:54:14.996577+00
27316,458,1,6654,1.99,2020-04-12 08:34:54.996577+00
27317,458,2,7923,3.99,2020-04-28 09:36:55.996577+00
27318,458,1,8158,0.99,2020-04-28 18:37:12.996577+00
27319,459,1,3506,2.99,2020-04-05 21:50:55.996577+00
27320,459,2,4519,2.99,2020-04-08 00:19:49.996577+00
27321,459,1,5301,3.99,2020-04-09 13:10:36.996577+00
27322,459,1,5695,0.99,2020-04-10 07:12:06.996577+00
27323,459,1,6206,0.99,2020-04-11 10:00:40.996577+00
27324,459,2,6750,3.99,2020-04-12 12:18:05.996577+00
27325,459,1,7623,6.99,2020-04-27 22:06:07.996577+00
27326,459,2,7639,4.99,2020-04-27 22:43:02.996577+00
27327,459,1,7717,4.99,2020-04-28 02:02:20.996577+00
27328,459,1,7820,5.99,2020-04-28 05:57:17.996577+00
27329,459,1,7913,6.99,2020-04-28 09:15:49.996577+00
27330,459,1,8289,9.99,2020-04-28 23:51:50.996577+00
27331,459,2,8557,10.99,2020-04-29 08:48:25.996577+00
27332,459,1,8897,2.99,2020-04-29 22:28:43.996577+00
27333,459,1,9137,6.99,2020-04-30 07:37:50.996577+00
27334,459,2,9639,2.99,2020-04-30 03:00:36.996577+00
27335,459,1,9744,4.99,2020-04-30 06:44:04.996577+00
27336,459,2,10117,4.99,2020-04-30 18:42:57.996577+00
27337,460,2,3820,4.99,2020-04-06 13:03:52.996577+00
27338,460,1,4452,7.99,2020-04-07 21:00:20.996577+00
27339,460,2,5482,3.99,2020-04-09 21:21:30.996577+00
27340,460,1,6613,4.99,2020-04-12 05:58:33.996577+00
27341,460,1,6788,5.99,2020-04-12 14:02:10.996577+00
27342,460,1,7125,6.99,2020-04-27 03:39:26.996577+00
27343,460,1,7785,3.99,2020-04-28 04:44:37.996577+00
27344,460,2,8656,2.99,2020-04-29 12:34:18.996577+00
27345,461,2,3698,0.99,2020-04-06 07:37:46.996577+00
27346,461,2,4586,2.99,2020-04-08 03:40:59.996577+00
27347,461,1,5650,0.99,2020-04-10 04:45:27.996577+00
27348,461,1,5809,2.99,2020-04-10 12:47:56.996577+00
27349,461,2,7334,2.99,2020-04-27 11:28:24.996577+00
27350,461,2,7664,2.99,2020-04-27 23:52:49.996577+00
27351,461,2,8133,0.99,2020-04-28 17:29:32.996577+00
27352,461,2,8164,0.99,2020-04-28 18:45:45.996577+00
27353,461,2,9499,4.99,2020-04-30 21:26:56.996577+00
27354,461,1,9885,0.99,2020-04-30 11:27:58.996577+00
27355,461,2,10113,4.99,2020-04-30 18:38:29.996577+00
27356,462,1,4500,4.99,2020-04-07 23:38:27.996577+00
27357,462,2,4728,3.99,2020-04-08 10:27:27.996577+00
27358,462,1,6583,4.99,2020-04-12 04:10:57.996577+00
27359,462,1,6630,0.99,2020-04-12 06:58:31.996577+00
27360,462,1,6710,7.99,2020-04-12 10:51:35.996577+00
27361,462,1,6721,6.99,2020-04-12 11:11:24.996577+00
27362,462,2,7295,8.99,2020-04-27 10:07:13.996577+00
27363,462,1,7324,6.99,2020-04-27 11:11:05.996577+00
27364,462,1,7762,8.99,2020-04-28 04:02:49.996577+00
27365,462,1,7932,4.99,2020-04-28 09:53:20.996577+00
27366,462,2,7935,2.99,2020-04-28 10:01:43.996577+00
27367,462,1,8066,2.99,2020-04-28 14:48:35.996577+00
27368,462,1,8282,0.99,2020-04-28 23:17:30.996577+00
27369,462,1,8290,3.99,2020-04-28 23:52:34.996577+00
27370,462,2,8757,2.99,2020-04-29 16:47:36.996577+00
27371,462,1,9891,0.99,2020-04-30 11:34:10.996577+00
27372,463,1,5026,2.99,2020-04-09 00:01:00.996577+00
27373,463,1,5157,2.99,2020-04-09 06:20:38.996577+00
27374,463,1,5448,0.99,2020-04-09 19:39:40.996577+00
27375,463,2,6294,0.99,2020-04-11 14:54:21.996577+00
27376,463,1,6932,6.99,2020-04-26 20:36:30.996577+00
27377,463,1,7013,0.99,2020-04-26 23:31:47.996577+00
27378,463,1,7361,0.99,2020-04-27 12:22:21.996577+00
27379,463,1,8762,2.99,2020-04-29 16:58:28.996577+00
27380,463,2,9405,7.99,2020-04-30 17:50:43.996577+00
27381,463,1,9954,2.99,2020-04-30 13:25:33.996577+00
27382,464,1,3761,4.99,2020-04-06 10:21:10.996577+00
27383,464,1,4337,5.99,2020-04-07 16:05:03.996577+00
27384,464,2,5455,6.99,2020-04-09 19:57:11.996577+00
27385,464,1,5910,4.99,2020-04-10 18:20:00.996577+00
27386,464,2,6601,3.99,2020-04-12 05:13:15.996577+00
27387,464,1,9600,5.99,2020-04-30 01:04:00.996577+00
27388,465,1,4763,0.99,2020-04-08 12:25:58.996577+00
27389,465,2,6904,3.99,2020-04-12 19:30:35.996577+00
27390,465,2,7508,2.99,2020-04-27 18:01:34.996577+00
27391,466,2,5048,0.99,2020-04-09 01:14:59.996577+00
27392,466,1,5691,4.99,2020-04-10 06:58:15.996577+00
27393,466,1,6073,6.99,2020-04-11 02:22:57.996577+00
27394,466,2,7080,2.99,2020-04-27 01:53:51.996577+00
27395,466,2,8276,0.99,2020-04-28 23:07:09.996577+00
27396,466,1,9202,3.99,2020-04-30 10:11:50.996577+00
27397,466,1,9257,2.99,2020-04-30 11:59:04.996577+00
27398,467,1,4216,0.99,2020-04-07 09:30:00.996577+00
27399,467,2,4222,4.99,2020-04-07 09:48:47.996577+00
27400,467,1,4259,4.99,2020-04-07 11:50:44.996577+00
27401,467,2,5160,4.99,2020-04-09 06:25:33.996577+00
27402,467,2,6271,6.99,2020-04-11 13:30:01.996577+00
27403,467,2,7360,2.99,2020-04-27 12:20:32.996577+00
27404,467,2,7573,5.99,2020-04-27 20:14:46.996577+00
27405,467,1,7611,2.99,2020-04-27 21:40:13.996577+00
27406,467,1,8010,7.99,2020-04-28 12:54:46.996577+00
27407,467,2,8061,6.99,2020-04-28 14:41:19.996577+00
27408,467,2,8224,2.99,2020-04-28 21:27:28.996577+00
27409,467,2,8480,8.99,2020-04-29 06:13:12.996577+00
27410,467,1,8767,4.99,2020-04-29 17:10:59.996577+00
27411,468,2,3724,2.99,2020-04-06 08:41:14.996577+00
27412,468,1,3840,5.99,2020-04-06 13:59:25.996577+00
27413,468,2,4184,3.99,2020-04-07 07:58:34.996577+00
27414,468,2,4527,3.99,2020-04-08 00:48:36.996577+00
27415,468,1,5285,2.99,2020-04-09 12:39:10.996577+00
27416,468,1,6392,0.99,2020-04-11 19:53:45.996577+00
27417,468,1,6581,4.99,2020-04-12 03:55:15.996577+00
27418,468,2,6815,5.99,2020-04-12 15:42:36.996577+00
27419,468,2,7292,4.99,2020-04-27 10:02:40.996577+00
27420,468,1,7685,0.99,2020-04-28 00:41:26.996577+00
27421,468,2,8423,5.99,2020-04-29 04:31:23.996577+00
27422,468,2,8768,6.99,2020-04-29 17:11:28.996577+00
27423,468,1,9598,0.99,2020-04-30 00:59:07.996577+00
27424,468,1,9690,6.99,2020-04-30 04:34:55.996577+00
27425,469,2,3522,4.99,2020-04-05 22:28:47.996577+00
27426,469,1,3526,10.99,2020-04-05 22:31:55.996577+00
27427,469,2,4067,3.99,2020-04-07 02:02:49.996577+00
27428,469,2,4123,0.99,2020-04-07 04:44:45.996577+00
27429,469,1,5133,0.99,2020-04-09 05:11:48.996577+00
27430,469,1,5299,3.99,2020-04-09 13:06:35.996577+00
27431,469,2,5664,6.99,2020-04-10 05:33:07.996577+00
27432,469,2,6022,0.99,2020-04-10 23:44:19.996577+00
27433,469,2,6099,4.99,2020-04-11 03:53:10.996577+00
27434,469,1,6797,4.99,2020-04-12 14:15:32.996577+00
27435,469,1,6955,3.99,2020-04-26 21:24:14.996577+00
27436,469,2,7062,6.99,2020-04-27 01:20:27.996577+00
27437,469,2,7271,6.99,2020-04-27 08:57:37.996577+00
27438,469,2,7756,4.99,2020-04-28 03:51:18.996577+00
27439,469,1,7914,4.99,2020-04-28 09:16:34.996577+00
27440,469,2,8791,0.99,2020-04-29 18:21:49.996577+00
27441,469,1,9187,2.99,2020-04-30 09:42:29.996577+00
27442,469,2,10075,4.99,2020-04-30 17:27:08.996577+00
27443,470,1,3764,5.99,2020-04-06 10:29:29.996577+00
27444,470,1,3841,4.99,2020-04-06 14:02:26.996577+00
27445,470,1,3922,4.99,2020-04-06 18:00:53.996577+00
27446,470,1,4373,4.99,2020-04-07 17:39:25.996577+00
27447,470,2,4502,6.99,2020-04-07 23:40:30.996577+00
27448,470,2,5082,4.99,2020-04-09 02:57:04.996577+00
27449,470,1,6009,3.99,2020-04-10 23:20:24.996577+00
27450,470,1,6198,2.99,2020-04-11 09:40:43.996577+00
27451,470,2,6703,4.99,2020-04-12 10:18:45.996577+00
27452,470,1,6927,10.99,2020-04-26 20:24:26.996577+00
27453,470,1,6942,5.99,2020-04-26 20:56:06.996577+00
27454,470,1,7663,4.99,2020-04-27 23:48:14.996577+00
27455,470,2,8476,8.99,2020-04-29 06:07:38.996577+00
27456,470,1,8890,6.99,2020-04-29 22:10:32.996577+00
27457,470,1,9422,5.99,2020-04-30 18:37:07.996577+00
27458,470,1,9687,2.99,2020-04-30 04:21:20.996577+00
27459,470,1,10006,4.99,2020-04-30 15:23:01.996577+00
27460,471,1,3917,0.99,2020-04-06 17:47:55.996577+00
27461,471,1,4020,2.99,2020-04-06 23:10:48.996577+00
27462,471,2,6293,2.99,2020-04-11 14:53:23.996577+00
27463,471,1,6336,8.99,2020-04-11 16:58:39.996577+00
27464,471,1,6912,5.99,2020-04-12 19:45:42.996577+00
27465,471,1,8199,0.99,2020-04-28 20:38:51.996577+00
27466,471,1,9077,2.99,2020-04-30 05:28:45.996577+00
27467,471,1,9502,0.99,2020-04-30 21:30:36.996577+00
27468,471,2,9560,2.99,2020-04-29 23:45:53.996577+00
27469,472,2,3815,6.99,2020-04-06 12:55:02.996577+00
27470,472,2,5318,2.99,2020-04-09 13:39:59.996577+00
27471,472,1,5612,3.99,2020-04-10 02:43:38.996577+00
27472,472,1,6119,6.99,2020-04-11 05:13:12.996577+00
27473,472,2,6274,5.99,2020-04-11 13:38:08.996577+00
27474,472,1,6308,5.99,2020-04-11 15:37:07.996577+00
27475,472,1,6584,2.99,2020-04-12 04:12:02.996577+00
27476,472,2,8929,5.99,2020-04-29 23:56:48.996577+00
27477,472,2,9926,6.99,2020-04-30 12:40:17.996577+00
27478,473,1,3971,0.99,2020-04-06 20:19:06.996577+00
27479,473,2,4006,4.99,2020-04-06 21:53:55.996577+00
27480,473,2,4625,4.99,2020-04-08 05:42:52.996577+00
27481,473,1,4873,0.99,2020-04-08 16:51:58.996577+00
27482,473,2,5447,5.99,2020-04-09 19:37:54.996577+00
27483,473,1,6446,2.99,2020-04-11 22:12:34.996577+00
27484,473,2,6890,4.99,2020-04-12 18:31:29.996577+00
27485,473,1,7111,4.99,2020-04-27 03:06:42.996577+00
27486,473,1,7215,2.99,2020-04-27 06:52:26.996577+00
27487,473,2,7918,1.99,2020-04-28 09:27:19.996577+00
27488,473,2,7928,7.99,2020-04-28 09:44:17.996577+00
27489,473,1,9025,4.99,2020-04-30 03:18:34.996577+00
27490,473,2,9120,8.99,2020-04-30 06:54:34.996577+00
27491,474,2,3787,4.99,2020-04-06 11:30:27.996577+00
27492,474,2,4048,1.99,2020-04-07 00:59:18.996577+00
27493,474,1,4481,2.99,2020-04-07 22:26:41.996577+00
27494,474,1,4533,0.99,2020-04-08 01:00:27.996577+00
27495,474,2,4785,0.99,2020-04-08 13:38:45.996577+00
27496,474,1,4809,2.99,2020-04-08 14:31:48.996577+00
27497,474,2,4886,4.99,2020-04-08 17:21:48.996577+00
27498,474,1,5251,0.99,2020-04-09 11:04:36.996577+00
27499,474,1,6499,7.99,2020-04-12 00:39:44.996577+00
27500,474,1,8991,2.99,2020-04-30 02:11:20.996577+00
27501,475,2,3980,5.99,2020-04-06 20:39:37.996577+00
27502,475,1,4013,6.99,2020-04-06 22:26:26.996577+00
27503,475,1,4617,4.99,2020-04-08 05:23:34.996577+00
27504,475,2,5379,0.99,2020-04-09 16:36:29.996577+00
27505,475,1,5407,0.99,2020-04-09 17:44:33.996577+00
27506,475,2,5415,9.99,2020-04-09 17:58:29.996577+00
27507,475,2,5469,2.99,2020-04-09 20:36:33.996577+00
27508,475,1,6224,4.99,2020-04-11 11:10:44.996577+00
27509,475,1,7641,7.99,2020-04-27 22:44:11.996577+00
27510,475,1,7775,1.99,2020-04-28 04:33:02.996577+00
27511,475,2,8207,5.99,2020-04-28 20:54:57.996577+00
27512,475,1,9183,7.99,2020-04-30 09:38:22.996577+00
27513,475,1,9647,2.99,2020-04-30 03:13:41.996577+00
27514,475,1,9737,2.99,2020-04-30 06:27:44.996577+00
27515,475,2,10162,3.99,2020-04-30 20:39:27.996577+00
27516,476,2,3477,7.99,2020-04-05 20:33:43.996577+00
27517,476,1,4010,5.99,2020-04-06 22:15:26.996577+00
27518,476,2,4171,4.99,2020-04-07 07:17:30.996577+00
27519,476,2,5644,4.99,2020-04-10 04:26:10.996577+00
27520,476,1,6151,2.99,2020-04-11 06:53:43.996577+00
27521,476,1,7461,0.99,2020-04-27 16:13:41.996577+00
27522,476,1,8146,0.99,2020-04-28 18:06:02.996577+00
27523,476,2,9325,6.99,2020-04-30 14:57:45.996577+00
27524,476,2,9743,3.99,2020-04-30 06:41:08.996577+00
27525,477,2,4237,5.99,2020-04-07 10:45:21.996577+00
27526,477,1,4283,2.99,2020-04-07 12:58:01.996577+00
27527,477,2,4956,7.99,2020-04-08 20:45:36.996577+00
27528,477,2,6265,2.99,2020-04-11 13:12:17.996577+00
27529,477,2,7302,2.99,2020-04-27 10:20:39.996577+00
27530,477,2,7904,10.99,2020-04-28 08:54:05.996577+00
27531,477,1,8515,6.99,2020-04-29 07:23:46.996577+00
27532,477,1,8821,5.99,2020-04-29 19:46:38.996577+00
27533,477,2,8857,2.99,2020-04-29 21:12:48.996577+00
27534,477,2,9446,8.99,2020-04-30 19:21:27.996577+00
27535,478,1,3691,4.99,2020-04-06 07:14:38.996577+00
27536,478,1,5837,4.99,2020-04-10 14:26:16.996577+00
27537,478,1,7522,2.99,2020-04-27 18:39:29.996577+00
27538,478,2,8488,4.99,2020-04-29 06:26:04.996577+00
27539,478,1,9665,4.99,2020-04-30 03:45:59.996577+00
27540,478,2,10016,4.99,2020-04-30 15:41:32.996577+00
27541,478,2,10127,0.99,2020-04-30 19:08:14.996577+00
27542,479,2,3537,6.99,2020-04-05 23:05:19.996577+00
27543,479,1,3798,0.99,2020-04-06 12:26:19.996577+00
27544,479,2,4183,8.99,2020-04-07 07:56:59.996577+00
27545,479,1,5481,0.99,2020-04-09 21:20:23.996577+00
27546,479,1,5751,4.99,2020-04-10 09:53:37.996577+00
27547,479,2,6084,7.99,2020-04-11 02:44:46.996577+00
27548,479,1,6421,1.99,2020-04-11 21:13:51.996577+00
27549,479,1,6597,0.99,2020-04-12 05:05:28.996577+00
27550,479,2,6849,8.99,2020-04-12 16:57:45.996577+00
27551,479,1,7060,7.99,2020-04-27 01:19:30.996577+00
27552,479,2,7893,2.99,2020-04-28 08:17:53.996577+00
27553,479,1,9347,5.99,2020-04-30 15:44:29.996577+00
27554,479,1,9439,8.99,2020-04-30 19:06:38.996577+00
27555,479,2,9697,2.99,2020-04-30 04:51:37.996577+00
27556,479,2,9754,7.99,2020-04-30 06:52:09.996577+00
27557,480,2,3507,7.99,2020-04-05 21:52:09.996577+00
27558,480,2,5633,2.99,2020-04-10 03:50:50.996577+00
27559,480,1,6191,2.99,2020-04-11 09:06:18.996577+00
27560,480,1,7257,2.99,2020-04-27 08:32:43.996577+00
27561,480,2,7910,9.99,2020-04-28 09:13:22.996577+00
27562,480,2,8847,4.99,2020-04-29 20:42:07.996577+00
27563,480,1,8967,6.99,2020-04-30 01:25:21.996577+00
27564,480,2,9332,4.99,2020-04-30 15:22:05.996577+00
27565,481,1,3863,0.99,2020-04-06 15:08:44.996577+00
27566,481,1,4473,2.99,2020-04-07 21:50:36.996577+00
27567,481,1,4505,1.99,2020-04-07 23:48:30.996577+00
27568,481,1,4532,0.99,2020-04-08 00:59:05.996577+00
27569,481,1,4668,10.99,2020-04-08 07:40:11.996577+00
27570,481,2,5711,2.99,2020-04-10 08:05:46.996577+00
27571,481,1,6044,0.99,2020-04-11 00:47:05.996577+00
27572,481,1,7228,4.99,2020-04-27 07:23:59.996577+00
27573,481,2,7836,7.99,2020-04-28 06:23:53.996577+00
27574,481,1,8243,6.99,2020-04-28 22:03:59.996577+00
27575,481,2,8271,6.99,2020-04-28 22:56:10.996577+00
27576,481,1,9481,4.99,2020-04-30 20:54:31.996577+00
27577,481,1,10018,3.99,2020-04-30 15:43:40.996577+00
27578,482,2,3650,2.99,2020-04-06 05:02:41.996577+00
27579,482,1,4768,4.99,2020-04-08 12:56:46.996577+00
27580,482,1,5334,4.99,2020-04-09 14:28:39.996577+00
27581,482,1,5466,4.99,2020-04-09 20:31:47.996577+00
27582,482,2,5810,8.99,2020-04-10 12:50:30.996577+00
27583,482,2,5880,2.99,2020-04-10 16:43:24.996577+00
27584,482,1,6355,8.99,2020-04-11 18:24:55.996577+00
27585,482,2,6447,7.99,2020-04-11 22:13:43.996577+00
27586,482,2,6844,5.99,2020-04-12 16:43:19.996577+00
27587,482,2,7840,6.99,2020-04-28 06:31:28.996577+00
27588,482,2,8584,2.99,2020-04-29 09:36:19.996577+00
27589,482,2,9874,6.99,2020-04-30 11:00:57.996577+00
27590,483,2,3559,4.99,2020-04-06 00:18:08.996577+00
27591,483,1,5823,4.99,2020-04-10 13:48:18.996577+00
27592,483,2,6478,4.99,2020-04-11 23:10:10.996577+00
27593,483,2,6899,9.99,2020-04-12 19:12:42.996577+00
27594,483,2,7137,0.99,2020-04-27 04:09:07.996577+00
27595,483,1,7381,4.99,2020-04-27 13:08:52.996577+00
27596,483,1,7669,4.99,2020-04-28 00:12:33.996577+00
27597,483,1,8057,7.99,2020-04-28 14:35:39.996577+00
27598,483,1,8356,4.99,2020-04-29 02:27:22.996577+00
27599,484,1,4214,4.99,2020-04-07 09:22:59.996577+00
27600,484,1,5389,2.99,2020-04-09 16:54:11.996577+00
27601,484,2,5708,6.99,2020-04-10 07:57:45.996577+00
27602,484,1,5852,0.99,2020-04-10 15:11:56.996577+00
27603,484,2,5866,6.99,2020-04-10 16:03:40.996577+00
27604,484,2,5977,5.99,2020-04-10 21:45:04.996577+00
27605,484,2,6296,2.99,2020-04-11 15:02:30.996577+00
27606,484,1,6863,6.99,2020-04-12 17:27:00.996577+00
27607,484,2,7440,4.99,2020-04-27 15:11:53.996577+00
27608,484,2,7548,2.99,2020-04-27 19:21:44.996577+00
27609,484,2,8508,0.99,2020-04-29 07:03:04.996577+00
27610,484,2,9141,5.99,2020-04-30 07:44:30.996577+00
27611,484,2,9414,9.99,2020-04-30 18:14:28.996577+00
27612,484,1,9769,4.99,2020-04-30 07:20:42.996577+00
27613,484,2,10166,8.99,2020-04-30 20:50:46.996577+00
27614,485,2,3579,0.99,2020-04-06 01:16:13.996577+00
27615,485,1,3899,1.99,2020-04-06 16:41:06.996577+00
27616,485,1,3904,0.99,2020-04-06 16:59:23.996577+00
27617,485,2,4137,3.99,2020-04-07 05:45:32.996577+00
27618,485,2,4667,2.99,2020-04-08 07:34:52.996577+00
27619,485,1,5193,2.99,2020-04-09 07:56:44.996577+00
27620,485,1,5343,3.99,2020-04-09 14:52:09.996577+00
27621,485,1,5367,3.99,2020-04-09 16:07:41.996577+00
27622,485,1,5820,4.99,2020-04-10 13:33:25.996577+00
27623,485,2,6810,4.99,2020-04-12 15:22:45.996577+00
27624,485,2,6902,4.99,2020-04-12 19:25:42.996577+00
27625,485,1,7144,4.99,2020-04-27 04:29:03.996577+00
27626,485,2,8984,6.99,2020-04-30 02:00:16.996577+00
27627,485,2,9039,2.99,2020-04-30 03:52:54.996577+00
27628,485,1,9053,4.99,2020-04-30 04:36:05.996577+00
27629,485,2,9189,2.99,2020-04-30 09:49:25.996577+00
27630,485,1,9535,2.99,2020-04-30 22:47:19.996577+00
27631,485,1,9565,0.99,2020-04-30 00:00:26.996577+00
27632,486,1,3835,4.99,2020-04-06 13:51:11.996577+00
27633,486,2,4110,4.99,2020-04-07 04:12:53.996577+00
27634,486,1,4205,4.99,2020-04-07 08:54:05.996577+00
27635,486,1,4381,2.99,2020-04-07 18:06:19.996577+00
27636,486,1,4772,7.99,2020-04-08 13:09:37.996577+00
27637,486,2,5006,4.99,2020-04-08 22:52:33.996577+00
27638,486,2,6383,4.99,2020-04-11 19:35:19.996577+00
27639,486,2,7127,4.99,2020-04-27 03:42:14.996577+00
27640,486,2,7446,4.99,2020-04-27 15:28:50.996577+00
27641,486,2,8425,8.99,2020-04-29 04:34:47.996577+00
27642,486,2,9142,0.99,2020-04-30 07:49:29.996577+00
27643,486,1,10079,2.99,2020-04-30 17:34:11.996577+00
27644,487,2,3994,1.99,2020-04-06 21:07:27.996577+00
27645,487,2,4854,2.99,2020-04-08 16:13:10.996577+00
27646,487,1,5634,3.99,2020-04-10 03:54:14.996577+00
27647,487,1,6928,2.99,2020-04-26 20:24:47.996577+00
27648,487,1,7097,2.99,2020-04-27 02:24:35.996577+00
27649,487,1,7788,0.99,2020-04-28 04:50:21.996577+00
27650,487,2,7949,4.99,2020-04-28 10:35:50.996577+00
27651,487,2,8510,1.99,2020-04-29 07:10:04.996577+00
27652,487,2,8689,2.99,2020-04-29 14:07:24.996577+00
27653,487,1,8814,4.99,2020-04-29 19:18:09.996577+00
27654,487,1,8988,7.99,2020-04-30 02:07:15.996577+00
27655,487,2,9457,2.99,2020-04-30 19:51:31.996577+00
27656,487,1,9490,3.99,2020-04-30 21:13:35.996577+00
27657,487,2,10123,0.99,2020-04-30 18:59:12.996577+00
27658,488,2,4133,6.99,2020-04-07 05:40:52.996577+00
27659,488,2,4233,5.99,2020-04-07 10:28:46.996577+00
27660,488,1,5141,8.99,2020-04-09 05:33:40.996577+00
27661,488,2,6548,5.99,2020-04-12 02:29:12.996577+00
27662,488,1,7373,5.99,2020-04-27 12:47:59.996577+00
27663,488,1,8005,2.99,2020-04-28 12:43:37.996577+00
27664,488,2,8050,0.99,2020-04-28 14:24:13.996577+00
27665,488,2,8064,2.99,2020-04-28 14:44:04.996577+00
27666,488,2,9083,5.99,2020-04-30 05:42:53.996577+00
27667,488,1,9532,2.99,2020-04-30 22:45:17.996577+00
27668,488,1,9537,0.99,2020-04-30 22:51:26.996577+00
27669,489,2,3816,2.99,2020-04-06 12:55:30.996577+00
27670,489,1,4774,3.99,2020-04-08 13:10:54.996577+00
27671,489,1,6963,4.99,2020-04-26 21:41:28.996577+00
27672,489,2,9231,0.99,2020-04-30 11:10:41.996577+00
27673,489,1,9459,4.99,2020-04-30 19:53:12.996577+00
27674,490,1,3476,4.99,2020-04-05 20:31:03.996577+00
27675,490,2,3932,4.99,2020-04-06 18:34:43.996577+00
27676,490,1,4083,2.99,2020-04-07 02:41:41.996577+00
27677,490,1,4906,5.99,2020-04-08 18:27:39.996577+00
27678,490,2,5173,7.99,2020-04-09 07:00:10.996577+00
27679,490,2,5489,0.99,2020-04-09 21:35:29.996577+00
27680,490,1,5654,4.99,2020-04-10 04:53:12.996577+00
27681,490,2,6230,2.99,2020-04-11 11:30:45.996577+00
27682,490,1,6803,4.99,2020-04-12 14:50:15.996577+00
27683,490,2,6888,2.99,2020-04-12 18:29:37.996577+00
27684,490,2,6923,8.99,2020-04-12 20:09:14.996577+00
27685,490,1,8552,5.99,2020-04-29 08:42:28.996577+00
27686,490,2,9108,4.99,2020-04-30 06:25:02.996577+00
27687,490,1,9554,0.99,2020-04-29 23:35:15.996577+00
27688,491,1,4046,8.99,2020-04-07 00:56:25.996577+00
27689,491,1,4392,2.99,2020-04-07 18:39:28.996577+00
27690,491,2,5134,6.99,2020-04-09 05:21:38.996577+00
27691,491,1,5889,4.99,2020-04-10 17:23:07.996577+00
27692,491,2,6171,2.99,2020-04-11 07:58:01.996577+00
27693,491,2,7019,3.99,2020-04-26 23:48:52.996577+00
27694,491,2,7281,6.99,2020-04-27 09:27:46.996577+00
27695,491,2,7688,7.99,2020-04-28 00:49:13.996577+00
27696,491,1,7871,6.99,2020-04-28 07:45:03.996577+00
27697,491,2,10036,2.99,2020-04-30 16:15:46.996577+00
27698,491,2,10178,4.99,2020-04-30 21:11:30.996577+00
27699,492,2,4128,8.99,2020-04-07 05:03:51.996577+00
27700,492,1,4142,2.99,2020-04-07 05:48:11.996577+00
27701,492,2,4258,6.99,2020-04-07 11:49:25.996577+00
27702,492,2,5325,0.99,2020-04-09 14:04:13.996577+00
27703,492,1,5609,0.99,2020-04-10 02:38:12.996577+00
27704,492,1,6257,2.99,2020-04-11 12:52:12.996577+00
27705,492,2,7203,2.99,2020-04-27 06:29:49.996577+00
27706,493,2,3586,4.99,2020-04-06 01:53:08.996577+00
27707,493,1,3655,5.99,2020-04-06 05:21:20.996577+00
27708,493,1,6549,7.99,2020-04-12 02:30:27.996577+00
27709,493,1,6552,4.99,2020-04-12 02:33:32.996577+00
27710,493,1,7026,2.99,2020-04-27 00:17:24.996577+00
27711,493,2,7043,7.99,2020-04-27 00:52:49.996577+00
27712,493,1,8298,4.99,2020-04-29 00:16:02.996577+00
27713,493,1,8616,2.99,2020-04-29 11:07:35.996577+00
27714,494,1,3511,0.99,2020-04-05 22:10:27.996577+00
27715,494,2,3803,2.99,2020-04-06 12:35:21.996577+00
